dteday,season,year,month,hour,weekday,workingday,weather_situation,temp,average_temp,humidity,windspeed,casual,registered,total,total_customers,recency,monetary_value_x,R,F,M,RFM_Score,cluster,frequency,monetary_value_y,r_score,monetary_value
2012-03-23,summer,2012,March,0,Friday,Workingday,Clear,0.56,0.5303,0.83,0.0,30,65,95,95,283,95,3,2,3,323,0,726,39130,3,95
2012-03-23,summer,2012,March,1,Friday,Workingday,Clear,0.54,0.5152,0.88,0.0,18,32,50,50,283,50,3,2,3,323,0,724,24164,3,50
2012-03-23,summer,2012,March,2,Friday,Workingday,Clear,0.54,0.5152,0.88,0.0896,12,20,32,32,283,32,3,1,3,313,0,715,16352,3,32
2012-03-23,summer,2012,March,3,Friday,Workingday,Clear,0.52,0.5,0.88,0.1045,4,6,10,10,283,10,3,1,3,313,0,697,8174,3,10
2012-03-23,summer,2012,March,4,Friday,Workingday,Mist,0.5,0.4848,0.94,0.1045,0,3,3,3,283,3,3,1,2,312,0,697,4428,3,3
2012-03-23,summer,2012,March,5,Friday,Workingday,Mist,0.5,0.4848,0.94,0.0,5,29,34,34,283,34,3,1,2,312,0,717,14261,3,34
2012-03-23,summer,2012,March,6,Friday,Workingday,Mist,0.5,0.4848,0.88,0.0,6,110,116,116,283,116,3,2,2,322,0,725,55132,3,116
2012-03-23,summer,2012,March,7,Friday,Workingday,Mist,0.5,0.4848,0.93,0.1343,28,318,346,346,283,346,3,4,2,342,0,727,154171,3,346
2012-03-23,summer,2012,March,8,Friday,Workingday,Mist,0.5,0.4848,0.94,0.1343,47,615,662,662,283,662,3,4,2,342,2,727,261001,3,662
2012-03-23,summer,2012,March,9,Friday,Workingday,Mist,0.52,0.5,0.9,0.0896,75,305,380,380,283,380,3,4,3,343,0,727,159438,3,380
2012-03-23,summer,2012,March,10,Friday,Workingday,Mist,0.56,0.5303,0.88,0.1045,125,150,275,275,283,275,3,3,3,333,0,727,126257,3,275
2012-03-23,summer,2012,March,11,Friday,Workingday,Mist,0.62,0.5909,0.73,0.1045,131,187,318,318,283,318,3,4,3,343,2,727,151320,3,318
2012-03-23,summer,2012,March,12,Friday,Workingday,Mist,0.66,0.6212,0.61,0.2239,199,272,471,471,283,471,3,4,3,343,2,728,184414,3,471
2012-03-23,summer,2012,March,13,Friday,Workingday,Mist,0.7,0.6515,0.48,0.0,172,256,428,428,283,428,3,4,4,344,2,729,184919,3,428
2012-03-23,summer,2012,March,14,Friday,Workingday,Mist,0.72,0.6515,0.42,0.1045,208,224,432,432,283,432,3,4,4,344,2,729,175652,3,432
2012-03-23,summer,2012,March,15,Friday,Workingday,Mist,0.72,0.6515,0.42,0.1343,191,281,472,472,283,472,3,4,4,344,2,729,183149,3,472
2012-03-23,summer,2012,March,16,Friday,Workingday,Mist,0.72,0.6515,0.42,0.1642,219,370,589,589,283,589,3,4,4,344,2,730,227748,3,589
2012-03-23,summer,2012,March,17,Friday,Workingday,Mist,0.72,0.6515,0.42,0.1642,264,693,957,957,283,957,3,4,4,344,2,730,336860,3,957
2012-03-23,summer,2012,March,18,Friday,Workingday,Clear,0.7,0.6364,0.45,0.1642,237,593,830,830,283,830,3,4,4,344,2,728,309772,3,830
2012-03-23,summer,2012,March,19,Friday,Workingday,Clear,0.66,0.6212,0.5,0.194,213,473,686,686,283,686,3,4,3,343,2,728,226789,3,686
2012-03-23,summer,2012,March,20,Friday,Workingday,Clear,0.66,0.6212,0.47,0.1343,117,328,445,445,283,445,3,4,3,343,2,728,164550,3,445
2012-03-23,summer,2012,March,21,Friday,Workingday,Clear,0.62,0.6212,0.53,0.1045,64,220,284,284,283,284,3,4,3,343,2,728,125445,3,284
2012-03-23,summer,2012,March,22,Friday,Workingday,Clear,0.6,0.6061,0.64,0.2836,53,218,271,271,283,271,3,3,3,333,2,728,95612,3,271
2012-03-23,summer,2012,March,23,Friday,Workingday,Clear,0.6,0.5909,0.69,0.2537,51,125,176,176,283,176,3,3,3,333,0,728,63941,3,176
2012-03-24,summer,2012,March,0,Saturday,Holiday,Clear,0.58,0.5455,0.68,0.0,45,111,156,156,282,156,3,3,3,333,0,726,39130,3,156
2012-03-24,summer,2012,March,1,Saturday,Holiday,Clear,0.56,0.5303,0.73,0.0896,20,108,128,128,282,128,3,2,3,323,0,724,24164,3,128
2012-03-24,summer,2012,March,2,Saturday,Holiday,Clear,0.54,0.5152,0.77,0.1045,14,55,69,69,282,69,3,2,3,323,0,715,16352,3,69
2012-03-24,summer,2012,March,3,Saturday,Holiday,Clear,0.54,0.5152,0.77,0.1045,10,22,32,32,282,32,3,1,3,313,0,697,8174,3,32
2012-03-24,summer,2012,March,4,Saturday,Holiday,Clear,0.52,0.5,0.83,0.0896,1,6,7,7,282,7,3,1,3,313,0,697,4428,3,7
2012-03-24,summer,2012,March,5,Saturday,Holiday,Mist,0.52,0.5,0.83,0.1642,0,4,4,4,282,4,3,1,3,313,0,717,14261,3,4
2012-03-24,summer,2012,March,6,Saturday,Holiday,Mist,0.52,0.5,0.83,0.1642,4,24,28,28,282,28,3,1,3,313,0,725,55132,3,28
2012-03-24,summer,2012,March,7,Saturday,Holiday,Mist,0.5,0.4848,0.88,0.1343,25,45,70,70,282,70,3,2,2,322,0,727,154171,3,70
2012-03-24,summer,2012,March,8,Saturday,Holiday,Mist,0.5,0.4848,0.94,0.194,41,113,154,154,282,154,3,3,2,332,0,727,261001,3,154
2012-03-24,summer,2012,March,9,Saturday,Holiday,Mist,0.52,0.5,0.83,0.1343,96,153,249,249,282,249,3,3,3,333,0,727,159438,3,249
2012-03-24,summer,2012,March,10,Saturday,Holiday,Mist,0.52,0.5,0.88,0.194,148,197,345,345,282,345,3,4,3,343,2,727,126257,3,345
2012-03-24,summer,2012,March,11,Saturday,Holiday,Mist,0.5,0.4848,0.94,0.194,98,175,273,273,282,273,3,3,2,332,0,727,151320,3,273
2012-03-24,summer,2012,March,12,Saturday,Holiday,Light Snow,0.52,0.5,0.94,0.2239,61,122,183,183,282,183,3,3,3,333,0,728,184414,3,183
2012-03-24,summer,2012,March,13,Saturday,Holiday,Light Snow,0.52,0.5,0.94,0.2537,62,134,196,196,282,196,3,3,3,333,0,729,184919,3,196
2012-03-24,summer,2012,March,14,Saturday,Holiday,Light Snow,0.52,0.5,0.88,0.3582,63,160,223,223,282,223,3,3,3,333,0,729,175652,3,223
2012-03-24,summer,2012,March,15,Saturday,Holiday,Light Snow,0.5,0.4848,0.94,0.4179,118,172,290,290,282,290,3,4,2,342,0,729,183149,3,290
2012-03-24,summer,2012,March,16,Saturday,Holiday,Light Snow,0.5,0.4848,0.94,0.2985,49,128,177,177,282,177,3,3,2,332,0,730,227748,3,177
2012-03-24,summer,2012,March,17,Saturday,Holiday,Light Snow,0.5,0.4848,0.88,0.2239,47,68,115,115,282,115,3,2,2,322,0,730,336860,3,115
2012-03-24,summer,2012,March,18,Saturday,Holiday,Light Snow,0.46,0.4545,0.94,0.2239,27,110,137,137,282,137,3,2,2,322,0,728,309772,3,137
2012-03-24,summer,2012,March,19,Saturday,Holiday,Light Snow,0.46,0.4545,0.94,0.1343,28,105,133,133,282,133,3,2,2,322,0,728,226789,3,133
2012-03-24,summer,2012,March,20,Saturday,Holiday,Light Snow,0.44,0.4394,1.0,0.194,31,80,111,111,282,111,3,2,2,322,0,728,164550,3,111
2012-03-24,summer,2012,March,21,Saturday,Holiday,Light Snow,0.44,0.4394,1.0,0.194,16,88,104,104,282,104,3,2,2,322,0,728,125445,3,104
2012-03-24,summer,2012,March,22,Saturday,Holiday,Light Snow,0.44,0.4394,1.0,0.2537,12,71,83,83,282,83,3,2,2,322,0,728,95612,3,83
2012-03-24,summer,2012,March,23,Saturday,Holiday,Mist,0.44,0.4394,0.94,0.2836,17,88,105,105,282,105,3,2,2,322,0,728,63941,3,105
2012-03-25,summer,2012,March,0,Sunday,Holiday,Mist,0.44,0.4394,0.94,0.2836,18,62,80,80,281,80,3,2,2,322,0,726,39130,3,80
2012-03-25,summer,2012,March,1,Sunday,Holiday,Mist,0.42,0.4242,1.0,0.2537,24,65,89,89,281,89,3,2,2,322,0,724,24164,3,89
2012-03-25,summer,2012,March,2,Sunday,Holiday,Light Snow,0.42,0.4242,1.0,0.2985,6,29,35,35,281,35,3,1,2,312,0,715,16352,3,35
2012-03-25,summer,2012,March,3,Sunday,Holiday,Light Snow,0.42,0.4242,0.94,0.2985,8,10,18,18,281,18,3,1,2,312,0,697,8174,3,18
2012-03-25,summer,2012,March,4,Sunday,Holiday,Mist,0.42,0.4242,0.94,0.3284,1,7,8,8,281,8,3,1,2,312,0,697,4428,3,8
2012-03-25,summer,2012,March,5,Sunday,Holiday,Mist,0.4,0.4091,1.0,0.2537,0,6,6,6,281,6,3,1,2,312,0,717,14261,3,6
2012-03-25,summer,2012,March,6,Sunday,Holiday,Mist,0.4,0.4091,1.0,0.2537,5,13,18,18,281,18,3,1,2,312,0,725,55132,3,18
2012-03-25,summer,2012,March,7,Sunday,Holiday,Mist,0.4,0.4091,0.94,0.3284,14,25,39,39,281,39,3,1,2,312,0,727,154171,3,39
2012-03-25,summer,2012,March,8,Sunday,Holiday,Mist,0.4,0.4091,0.94,0.3284,21,68,89,89,281,89,3,2,2,322,0,727,261001,3,89
2012-03-25,summer,2012,March,9,Sunday,Holiday,Mist,0.4,0.4091,0.94,0.2537,26,92,118,118,281,118,3,2,2,322,0,727,159438,3,118
2012-03-25,summer,2012,March,10,Sunday,Holiday,Mist,0.4,0.4091,0.87,0.3284,78,172,250,250,281,250,3,3,2,332,0,727,126257,3,250
2012-03-25,summer,2012,March,11,Sunday,Holiday,Mist,0.4,0.4091,0.94,0.2537,106,217,323,323,281,323,3,4,2,342,0,727,151320,3,323
2012-03-25,summer,2012,March,12,Sunday,Holiday,Mist,0.4,0.4091,0.94,0.2239,122,238,360,360,281,360,3,4,2,342,0,728,184414,3,360
2012-03-25,summer,2012,March,13,Sunday,Holiday,Mist,0.42,0.4242,0.88,0.1642,110,257,367,367,281,367,3,4,2,342,0,729,184919,3,367
2012-03-25,summer,2012,March,14,Sunday,Holiday,Mist,0.44,0.4394,0.88,0.1642,123,291,414,414,281,414,3,4,2,342,0,729,175652,3,414
2012-03-25,summer,2012,March,15,Sunday,Holiday,Mist,0.44,0.4394,0.88,0.194,139,282,421,421,281,421,3,4,2,342,2,729,183149,3,421
2012-03-25,summer,2012,March,16,Sunday,Holiday,Clear,0.48,0.4697,0.77,0.0,153,339,492,492,281,492,3,4,2,342,2,730,227748,3,492
2012-03-25,summer,2012,March,17,Sunday,Holiday,Clear,0.5,0.4848,0.72,0.0896,146,273,419,419,281,419,3,4,2,342,2,730,336860,3,419
2012-03-25,summer,2012,March,18,Sunday,Holiday,Clear,0.5,0.4848,0.72,0.0896,202,289,491,491,281,491,3,4,2,342,2,728,309772,3,491
2012-03-25,summer,2012,March,19,Sunday,Holiday,Clear,0.5,0.4848,0.72,0.2537,114,261,375,375,281,375,3,4,2,342,2,728,226789,3,375
2012-03-25,summer,2012,March,20,Sunday,Holiday,Clear,0.48,0.4697,0.77,0.2239,63,196,259,259,281,259,3,3,2,332,0,728,164550,3,259
2012-03-25,summer,2012,March,21,Sunday,Holiday,Clear,0.48,0.4697,0.77,0.1642,25,124,149,149,281,149,3,3,2,332,0,728,125445,3,149
2012-03-25,summer,2012,March,22,Sunday,Holiday,Clear,0.46,0.4545,0.82,0.1343,19,92,111,111,281,111,3,2,2,322,0,728,95612,3,111
2012-03-25,summer,2012,March,23,Sunday,Holiday,Clear,0.48,0.4697,0.82,0.1343,9,56,65,65,281,65,3,2,2,322,0,728,63941,3,65
2012-03-26,summer,2012,March,0,Monday,Workingday,Mist,0.48,0.4697,0.82,0.1642,10,23,33,33,280,33,3,1,2,312,0,726,39130,3,33
2012-03-26,summer,2012,March,1,Monday,Workingday,Clear,0.48,0.4697,0.82,0.2537,18,10,28,28,280,28,3,1,2,312,0,724,24164,3,28
2012-03-26,summer,2012,March,2,Monday,Workingday,Clear,0.46,0.4545,0.88,0.2239,14,6,20,20,280,20,3,1,2,312,0,715,16352,3,20
2012-03-26,summer,2012,March,3,Monday,Workingday,Clear,0.46,0.4545,0.82,0.194,0,1,1,1,280,1,3,1,2,312,0,697,8174,3,1
2012-03-26,summer,2012,March,4,Monday,Workingday,Clear,0.44,0.4394,0.82,0.1642,0,4,4,4,280,4,3,1,2,312,0,697,4428,3,4
2012-03-26,summer,2012,March,5,Monday,Workingday,Clear,0.44,0.4394,0.77,0.1642,0,36,36,36,280,36,3,1,2,312,0,717,14261,3,36
2012-03-26,summer,2012,March,6,Monday,Workingday,Clear,0.42,0.4242,0.82,0.194,7,110,117,117,280,117,3,2,2,322,0,725,55132,3,117
2012-03-26,summer,2012,March,7,Monday,Workingday,Clear,0.44,0.4394,0.72,0.194,15,355,370,370,280,370,3,4,2,342,0,727,154171,3,370
2012-03-26,summer,2012,March,8,Monday,Workingday,Clear,0.44,0.4394,0.62,0.2239,32,625,657,657,280,657,3,4,2,342,2,727,261001,3,657
2012-03-26,summer,2012,March,9,Monday,Workingday,Clear,0.46,0.4545,0.47,0.2836,37,245,282,282,280,282,3,4,2,342,1,727,159438,3,282
2012-03-26,summer,2012,March,10,Monday,Workingday,Clear,0.5,0.4848,0.36,0.5821,55,98,153,153,280,153,3,3,2,332,2,727,126257,3,153
2012-03-26,summer,2012,March,11,Monday,Workingday,Clear,0.48,0.4697,0.31,0.5821,47,131,178,178,280,178,3,3,2,332,1,727,151320,3,178
2012-03-26,summer,2012,March,12,Monday,Workingday,Clear,0.48,0.4697,0.33,0.5224,63,216,279,279,280,279,3,3,2,332,2,728,184414,3,279
2012-03-26,summer,2012,March,13,Monday,Workingday,Clear,0.48,0.4697,0.29,0.6866,79,222,301,301,280,301,3,4,2,342,2,729,184919,3,301
2012-03-26,summer,2012,March,14,Monday,Workingday,Clear,0.48,0.4697,0.33,0.4478,58,159,217,217,280,217,3,3,2,332,2,729,175652,3,217
2012-03-26,summer,2012,March,15,Monday,Workingday,Clear,0.48,0.4697,0.29,0.6119,66,157,223,223,280,223,3,3,2,332,2,729,183149,3,223
2012-03-26,summer,2012,March,16,Monday,Workingday,Clear,0.48,0.4697,0.25,0.6418,60,245,305,305,280,305,3,4,2,342,2,730,227748,3,305
2012-03-26,summer,2012,March,17,Monday,Workingday,Clear,0.46,0.4545,0.24,0.4478,65,599,664,664,280,664,3,4,2,342,2,730,336860,3,664
2012-03-26,summer,2012,March,18,Monday,Workingday,Clear,0.44,0.4394,0.26,0.4478,90,594,684,684,280,684,3,4,2,342,2,728,309772,3,684
2012-03-26,summer,2012,March,19,Monday,Workingday,Clear,0.42,0.4242,0.24,0.3582,41,417,458,458,280,458,3,4,2,342,2,728,226789,3,458
2012-03-26,summer,2012,March,20,Monday,Workingday,Clear,0.4,0.4091,0.26,0.5224,12,209,221,221,280,221,3,3,2,332,1,728,164550,3,221
2012-03-26,summer,2012,March,21,Monday,Workingday,Clear,0.38,0.3939,0.25,0.4925,11,175,186,186,280,186,3,3,2,332,1,728,125445,3,186
2012-03-26,summer,2012,March,22,Monday,Workingday,Clear,0.36,0.3333,0.25,0.3582,13,80,93,93,280,93,3,2,1,321,1,728,95612,3,93
2012-03-26,summer,2012,March,23,Monday,Workingday,Clear,0.34,0.2879,0.25,0.5224,2,46,48,48,280,48,3,2,1,321,1,728,63941,3,48
2012-03-27,summer,2012,March,0,Tuesday,Workingday,Clear,0.32,0.2879,0.26,0.5224,1,9,10,10,279,10,3,1,1,311,1,726,39130,3,10
2012-03-27,summer,2012,March,1,Tuesday,Workingday,Clear,0.3,0.2727,0.26,0.4627,1,4,5,5,279,5,3,1,1,311,1,724,24164,3,5
2012-03-27,summer,2012,March,2,Tuesday,Workingday,Clear,0.26,0.2273,0.3,0.2985,1,6,7,7,279,7,3,1,1,311,1,715,16352,3,7
2012-03-27,summer,2012,March,3,Tuesday,Workingday,Clear,0.26,0.2273,0.3,0.3284,0,4,4,4,279,4,3,1,1,311,1,697,8174,3,4
2012-03-27,summer,2012,March,4,Tuesday,Workingday,Clear,0.24,0.2121,0.32,0.3582,0,3,3,3,279,3,3,1,1,311,1,697,4428,3,3
2012-03-27,summer,2012,March,5,Tuesday,Workingday,Clear,0.22,0.2121,0.37,0.2836,1,16,17,17,279,17,3,1,1,311,1,717,14261,3,17
2012-03-27,summer,2012,March,6,Tuesday,Workingday,Clear,0.22,0.2273,0.37,0.194,5,96,101,101,279,101,3,2,1,321,1,725,55132,3,101
2012-03-27,summer,2012,March,7,Tuesday,Workingday,Clear,0.22,0.2273,0.37,0.194,9,277,286,286,279,286,3,4,1,341,1,727,154171,3,286
2012-03-27,summer,2012,March,8,Tuesday,Workingday,Clear,0.22,0.2121,0.37,0.2985,14,567,581,581,279,581,3,4,1,341,1,727,261001,3,581
2012-03-27,summer,2012,March,9,Tuesday,Workingday,Clear,0.24,0.2273,0.38,0.194,8,259,267,267,279,267,3,3,1,331,1,727,159438,3,267
2012-03-27,summer,2012,March,10,Tuesday,Workingday,Clear,0.26,0.2576,0.35,0.2239,20,118,138,138,279,138,3,2,1,321,1,727,126257,3,138
2012-03-27,summer,2012,March,11,Tuesday,Workingday,Clear,0.3,0.303,0.31,0.1642,34,141,175,175,279,175,3,3,1,331,1,727,151320,3,175
2012-03-27,summer,2012,March,12,Tuesday,Workingday,Clear,0.32,0.3182,0.31,0.1642,34,186,220,220,279,220,3,3,1,331,1,728,184414,3,220
2012-03-27,summer,2012,March,13,Tuesday,Workingday,Clear,0.36,0.3485,0.27,0.0,46,165,211,211,279,211,3,3,2,332,1,729,184919,3,211
2012-03-27,summer,2012,March,14,Tuesday,Workingday,Clear,0.4,0.4091,0.24,0.1343,37,147,184,184,279,184,3,3,2,332,1,729,175652,3,184
2012-03-27,summer,2012,March,15,Tuesday,Workingday,Clear,0.42,0.4242,0.2,0.0,42,158,200,200,279,200,3,3,2,332,1,729,183149,3,200
2012-03-27,summer,2012,March,16,Tuesday,Workingday,Clear,0.42,0.4242,0.2,0.0,38,267,305,305,279,305,3,4,2,342,1,730,227748,3,305
2012-03-27,summer,2012,March,17,Tuesday,Workingday,Clear,0.44,0.4394,0.16,0.0,72,542,614,614,279,614,3,4,2,342,2,730,336860,3,614
2012-03-27,summer,2012,March,18,Tuesday,Workingday,Clear,0.42,0.4242,0.17,0.0896,67,577,644,644,279,644,3,4,2,342,2,728,309772,3,644
2012-03-27,summer,2012,March,19,Tuesday,Workingday,Clear,0.42,0.4242,0.17,0.0,40,377,417,417,279,417,3,4,2,342,2,728,226789,3,417
2012-03-27,summer,2012,March,20,Tuesday,Workingday,Clear,0.42,0.4242,0.17,0.0896,28,266,294,294,279,294,3,4,2,342,1,728,164550,3,294
2012-03-27,summer,2012,March,21,Tuesday,Workingday,Clear,0.36,0.3485,0.37,0.1642,21,200,221,221,279,221,3,3,2,332,1,728,125445,3,221
2012-03-27,summer,2012,March,22,Tuesday,Workingday,Clear,0.36,0.3485,0.37,0.1343,7,127,134,134,279,134,3,2,2,322,1,728,95612,3,134
2012-03-27,summer,2012,March,23,Tuesday,Workingday,Clear,0.36,0.3485,0.37,0.194,5,59,64,64,279,64,3,2,2,322,1,728,63941,3,64
2012-03-28,summer,2012,March,0,Wednesday,Workingday,Clear,0.36,0.3333,0.4,0.2836,1,29,30,30,278,30,3,1,1,311,1,726,39130,3,30
2012-03-28,summer,2012,March,1,Wednesday,Workingday,Clear,0.36,0.3333,0.46,0.2985,0,8,8,8,278,8,3,1,1,311,1,724,24164,3,8
2012-03-28,summer,2012,March,2,Wednesday,Workingday,Clear,0.34,0.303,0.49,0.2985,0,3,3,3,278,3,3,1,1,311,1,715,16352,3,3
2012-03-28,summer,2012,March,3,Wednesday,Workingday,Clear,0.34,0.303,0.42,0.3284,1,4,5,5,278,5,3,1,1,311,1,697,8174,3,5
2012-03-28,summer,2012,March,4,Wednesday,Workingday,Clear,0.36,0.3333,0.43,0.2985,1,0,1,1,278,1,3,1,1,311,1,697,4428,3,1
2012-03-28,summer,2012,March,5,Wednesday,Workingday,Clear,0.36,0.3333,0.43,0.2985,2,38,40,40,278,40,3,1,1,311,1,717,14261,3,40
2012-03-28,summer,2012,March,6,Wednesday,Workingday,Clear,0.36,0.3333,0.46,0.3582,4,111,115,115,278,115,3,2,1,321,1,725,55132,3,115
2012-03-28,summer,2012,March,7,Wednesday,Workingday,Clear,0.36,0.3333,0.46,0.3284,10,348,358,358,278,358,3,4,1,341,1,727,154171,3,358
2012-03-28,summer,2012,March,8,Wednesday,Workingday,Clear,0.38,0.3939,0.46,0.3582,19,639,658,658,278,658,3,4,2,342,2,727,261001,3,658
2012-03-28,summer,2012,March,9,Wednesday,Workingday,Clear,0.4,0.4091,0.43,0.4478,16,298,314,314,278,314,3,4,2,342,1,727,159438,3,314
2012-03-28,summer,2012,March,10,Wednesday,Workingday,Clear,0.46,0.4545,0.41,0.4179,33,140,173,173,278,173,3,3,2,332,1,727,126257,3,173
2012-03-28,summer,2012,March,11,Wednesday,Workingday,Clear,0.5,0.4848,0.42,0.3881,54,168,222,222,278,222,3,3,2,332,2,727,151320,3,222
2012-03-28,summer,2012,March,12,Wednesday,Workingday,Mist,0.54,0.5152,0.39,0.3582,50,218,268,268,278,268,3,3,3,333,2,728,184414,3,268
2012-03-28,summer,2012,March,13,Wednesday,Workingday,Clear,0.56,0.5303,0.43,0.3284,60,213,273,273,278,273,3,3,3,333,2,729,184919,3,273
2012-03-28,summer,2012,March,14,Wednesday,Workingday,Clear,0.62,0.6212,0.38,0.3582,52,169,221,221,278,221,3,3,3,333,2,729,175652,3,221
2012-03-28,summer,2012,March,15,Wednesday,Workingday,Mist,0.62,0.6212,0.41,0.2985,47,152,199,199,278,199,3,3,3,333,2,729,183149,3,199
2012-03-28,summer,2012,March,16,Wednesday,Workingday,Light Snow,0.62,0.6212,0.43,0.0896,51,170,221,221,278,221,3,3,3,333,2,730,227748,3,221
2012-03-28,summer,2012,March,17,Wednesday,Workingday,Clear,0.6,0.6061,0.6,0.2239,72,532,604,604,278,604,3,4,3,343,2,730,336860,3,604
2012-03-28,summer,2012,March,18,Wednesday,Workingday,Clear,0.6,0.6061,0.6,0.2239,61,580,641,641,278,641,3,4,3,343,2,728,309772,3,641
2012-03-28,summer,2012,March,19,Wednesday,Workingday,Clear,0.6,0.6212,0.56,0.194,41,415,456,456,278,456,3,4,3,343,2,728,226789,3,456
2012-03-28,summer,2012,March,20,Wednesday,Workingday,Clear,0.6,0.6212,0.56,0.2985,38,324,362,362,278,362,3,4,3,343,2,728,164550,3,362
2012-03-28,summer,2012,March,21,Wednesday,Workingday,Clear,0.58,0.5455,0.6,0.2537,28,233,261,261,278,261,3,3,3,333,0,728,125445,3,261
2012-03-28,summer,2012,March,22,Wednesday,Workingday,Clear,0.56,0.5303,0.64,0.1343,21,151,172,172,278,172,3,3,3,333,0,728,95612,3,172
2012-03-28,summer,2012,March,23,Wednesday,Workingday,Clear,0.54,0.5152,0.68,0.1343,12,81,93,93,278,93,3,2,3,323,0,728,63941,3,93
2012-03-29,summer,2012,March,0,Thursday,Workingday,Clear,0.54,0.5152,0.68,0.194,10,38,48,48,277,48,3,2,3,323,0,726,39130,3,48
2012-03-29,summer,2012,March,1,Thursday,Workingday,Clear,0.56,0.5303,0.6,0.1343,15,18,33,33,277,33,3,1,3,313,0,724,24164,3,33
2012-03-29,summer,2012,March,2,Thursday,Workingday,Clear,0.6,0.6061,0.28,0.2985,0,6,6,6,277,6,3,1,3,313,0,715,16352,3,6
2012-03-29,summer,2012,March,3,Thursday,Workingday,Clear,0.58,0.5455,0.28,0.2537,1,4,5,5,277,5,3,1,3,313,1,697,8174,3,5
2012-03-29,summer,2012,March,4,Thursday,Workingday,Clear,0.52,0.5,0.36,0.2537,1,8,9,9,277,9,3,1,3,313,1,697,4428,3,9
2012-03-29,summer,2012,March,5,Thursday,Workingday,Clear,0.5,0.4848,0.45,0.2239,2,30,32,32,277,32,3,1,2,312,1,717,14261,3,32
2012-03-29,summer,2012,March,6,Thursday,Workingday,Clear,0.46,0.4545,0.59,0.2537,3,114,117,117,277,117,3,2,2,322,1,725,55132,3,117
2012-03-29,summer,2012,March,7,Thursday,Workingday,Clear,0.46,0.4545,0.51,0.3582,14,353,367,367,277,367,3,4,2,342,1,727,154171,3,367
2012-03-29,summer,2012,March,8,Thursday,Workingday,Clear,0.46,0.4545,0.47,0.4179,26,628,654,654,277,654,3,4,2,342,2,727,261001,3,654
2012-03-29,summer,2012,March,9,Thursday,Workingday,Clear,0.48,0.4697,0.48,0.4179,22,299,321,321,277,321,3,4,2,342,2,727,159438,3,321
2012-03-29,summer,2012,March,10,Thursday,Workingday,Clear,0.46,0.4545,0.47,0.4478,42,124,166,166,277,166,3,3,2,332,1,727,126257,3,166
2012-03-29,summer,2012,March,11,Thursday,Workingday,Clear,0.5,0.4848,0.45,0.4179,54,166,220,220,277,220,3,3,2,332,2,727,151320,3,220
2012-03-29,summer,2012,March,12,Thursday,Workingday,Clear,0.5,0.4848,0.42,0.4925,64,228,292,292,277,292,3,4,2,342,2,728,184414,3,292
2012-03-29,summer,2012,March,13,Thursday,Workingday,Clear,0.46,0.4545,0.44,0.3284,50,223,273,273,277,273,3,3,2,332,1,729,184919,3,273
2012-03-29,summer,2012,March,14,Thursday,Workingday,Clear,0.5,0.4848,0.42,0.3582,63,175,238,238,277,238,3,3,2,332,2,729,175652,3,238
2012-03-29,summer,2012,March,15,Thursday,Workingday,Clear,0.52,0.5,0.39,0.3582,109,198,307,307,277,307,3,4,3,343,2,729,183149,3,307
2012-03-29,summer,2012,March,16,Thursday,Workingday,Clear,0.52,0.5,0.36,0.3284,67,321,388,388,277,388,3,4,3,343,2,730,227748,3,388
2012-03-29,summer,2012,March,17,Thursday,Workingday,Clear,0.52,0.5,0.38,0.3881,83,620,703,703,277,703,3,4,3,343,2,730,336860,3,703
2012-03-29,summer,2012,March,18,Thursday,Workingday,Clear,0.5,0.4848,0.39,0.2985,83,598,681,681,277,681,3,4,2,342,2,728,309772,3,681
2012-03-29,summer,2012,March,19,Thursday,Workingday,Clear,0.48,0.4697,0.39,0.2836,47,421,468,468,277,468,3,4,2,342,2,728,226789,3,468
2012-03-29,summer,2012,March,20,Thursday,Workingday,Clear,0.46,0.4545,0.38,0.2985,34,301,335,335,277,335,3,4,2,342,2,728,164550,3,335
2012-03-29,summer,2012,March,21,Thursday,Workingday,Clear,0.44,0.4394,0.44,0.2836,10,214,224,224,277,224,3,3,2,332,1,728,125445,3,224
2012-03-29,summer,2012,March,22,Thursday,Workingday,Clear,0.42,0.4242,0.44,0.2836,17,135,152,152,277,152,3,3,2,332,1,728,95612,3,152
2012-03-29,summer,2012,March,23,Thursday,Workingday,Clear,0.42,0.4242,0.47,0.2985,17,77,94,94,277,94,3,2,2,322,1,728,63941,3,94
2012-03-30,summer,2012,March,0,Friday,Workingday,Clear,0.4,0.4091,0.47,0.2985,10,49,59,59,276,59,3,2,2,322,1,726,39130,3,59
2012-03-30,summer,2012,March,1,Friday,Workingday,Clear,0.38,0.3939,0.5,0.2836,6,21,27,27,276,27,3,1,2,312,1,724,24164,3,27
2012-03-30,summer,2012,March,2,Friday,Workingday,Clear,0.36,0.3333,0.53,0.2985,1,6,7,7,276,7,3,1,1,311,1,715,16352,3,7
2012-03-30,summer,2012,March,3,Friday,Workingday,Clear,0.34,0.3333,0.61,0.1343,0,7,7,7,276,7,3,1,1,311,1,697,8174,3,7
2012-03-30,summer,2012,March,4,Friday,Workingday,Clear,0.34,0.3485,0.53,0.0896,1,1,2,2,276,2,3,1,2,312,1,697,4428,3,2
